ranking_id,national_ranking,player_id,year,points
24,,14400,2020,0
11,,14401,2020,0
32,,14402,2020,0
24,,14403,2020,0
24,,14404,2020,0
23,,14405,2020,0
20,,14406,2020,0
18,,14407,2020,0
16,,14408,2020,0
22,,14409,2020,0
48,,14410,2020,0
12,,14411,2020,0
24,,14412,2020,0
11,,14413,2020,0
32,,14414,2020,0
22,,14415,2020,0
19,,14416,2020,0
13,,14417,2020,0
9,,14418,2020,0
24,,14419,2020,0
17,,14420,2020,0
40,,14421,2020,0
4,274,14422,2020,0
20,,14423,2020,0
17,,14424,2020,0
23,,14425,2020,0
32,,14426,2020,0
21,,14427,2020,0
10,,14428,2020,0
20,,14429,2020,0
22,,14430,2020,0
17,,14431,2020,0
16,,14432,2020,0
18,,14433,2020,0
15,,14434,2020,0
20,,14435,2020,0
24,,14436,2020,0
17,,14437,2020,0
48,,14438,2020,0
24,,14439,2020,0
48,,14440,2020,0
32,,14441,2020,0
40,,14442,2020,0
40,,14443,2020,0
21,,14444,2020,0
18,,14445,2020,0
18,,14446,2020,0
40,,14447,2020,0
47,,14448,2020,0
40,,14449,2020,0
18,,14450,2020,0
17,,14451,2020,0
21,,14452,2020,0
12,,14453,2020,0
19,,14454,2020,0
15,,14455,2020,0
19,,14456,2020,0
19,,14457,2020,0
45,,14458,2020,0
24,,14459,2020,0
9,,14460,2020,0
7,,14461,2020,0
13,,14462,2020,0
8,,14463,2020,0
47,,14464,2020,0
23,,14465,2020,0
21,,14466,2020,0
20,,14467,2020,0
47,,14468,2020,0
16,,14469,2020,0
24,,14470,2020,0
23,,14471,2020,0
23,,14472,2020,0
18,,14473,2020,0
15,,14474,2020,0
20,,14475,2020,0
24,,14476,2020,0
24,,14477,2020,0
16,,14478,2020,0
16,,14479,2020,0
24,,14480,2020,0
22,,14481,2020,0
21,,14482,2020,0
24,,14483,2020,0
21,,14484,2020,0
24,,14485,2020,0
15,,14486,2020,0
14,,14487,2020,0
22,,14488,2020,0
11,,14489,2020,0
22,,14490,2020,0
24,,14491,2020,0
15,,14492,2020,0
23,,14493,2020,0
13,,14494,2020,0
22,,14495,2020,0
17,,14496,2020,0
18,,14497,2020,0
24,,14498,2020,0
24,,14499,2020,0
18,,14500,2020,0
24,,14501,2020,0
23,,14502,2020,0
24,,14503,2020,0
24,,14504,2020,0
24,,14505,2020,0
24,,14506,2020,0
24,,14507,2020,0
22,,14508,2020,0
14,,14509,2020,0
14,,14510,2020,0
22,,14511,2020,0
24,,14512,2020,0
12,,14513,2020,0
24,,14514,2020,0
24,,14515,2020,0
24,,14516,2020,0
19,,14517,2020,0
24,,14518,2020,0
17,,14519,2020,0
19,,14520,2020,0
24,,14521,2020,0
24,,14522,2020,0
24,,14523,2020,0
19,,14524,2020,0
21,,14525,2020,0
24,,14526,2020,0
18,,14527,2020,0
24,,14528,2020,0
24,,14529,2020,0
24,,14530,2020,0
22,,14531,2020,0
22,,14532,2020,0
15,,14533,2020,0
16,,14534,2020,0
21,,14535,2020,0
24,,14536,2020,0
24,,14537,2020,0
32,,14538,2020,0
24,,14539,2020,0
24,,14540,2020,0
24,,14541,2020,0
24,,14542,2020,0
48,,14543,2020,0
40,,14544,2020,0
23,,14545,2020,0
23,,14546,2020,0
24,,14547,2020,0
24,,14548,2020,0
24,,14549,2020,0
24,,14550,2020,0
23,,14551,2020,0
24,,14552,2020,0
20,,14553,2020,0
22,,14554,2020,0
13,,14555,2020,0
24,,14556,2020,0
13,,14557,2020,0
12,,14558,2020,0
18,,14559,2020,0
24,,14560,2020,0
24,,14561,2020,0
24,,14562,2020,0
22,,14563,2020,0
22,,14564,2020,0
20,,14565,2020,0
24,,14566,2020,0
18,,14567,2020,0
18,,14568,2020,0
20,,14569,2020,0
24,,14570,2020,0
24,,14571,2020,0
24,,14572,2020,0
24,,14573,2020,0
24,,14574,2020,0
8,,14575,2020,0
24,,14576,2020,0
24,,14577,2020,0
24,,14578,2020,0
23,,14579,2020,0
23,,14580,2020,0
24,,14581,2020,0
22,,14582,2020,0
22,,14583,2020,0
24,,14584,2020,0
22,,14585,2020,0
24,,14586,2020,0
18,,14587,2020,0
24,,14588,2020,0
24,,14589,2020,0
14,,14590,2020,0
45,,14591,2020,0
40,,14592,2020,0
14,,14593,2020,0
21,,14594,2020,0
48,,14595,2020,0
21,,14596,2020,0
22,,14597,2020,0
24,,14598,2020,0
22,,14599,2020,0
18,,14600,2020,0
23,,14601,2020,0
21,,14602,2020,0
21,,14603,2020,0
24,,14604,2020,0
22,,14605,2020,0
32,,14606,2020,0
24,,14607,2020,0
24,,14608,2020,0
24,,14609,2020,0
24,,14610,2020,0
24,,14611,2020,0
23,,14612,2020,0
24,,14613,2020,0
24,,14614,2020,0
24,,14615,2020,0
17,,14616,2020,0
24,,14617,2020,0
24,,14618,2020,0
20,,14619,2020,0
16,,14620,2020,0
23,,14621,2020,0
22,,14622,2020,0
24,,14623,2020,0
22,,14624,2020,0
23,,14625,2020,0
22,,14626,2020,0
18,,14627,2020,0
23,,14628,2020,0
22,,14629,2020,0
21,,14630,2020,0
15,,14631,2020,0
24,,14632,2020,0
6,,14633,2020,0
10,,14634,2020,0
21,,14635,2020,0
23,,14636,2020,0
16,,14637,2020,0
14,,14638,2020,0
24,,14639,2020,0
23,,14640,2020,0
21,,14641,2020,0
15,,14642,2020,0
23,,14643,2020,0
24,,14644,2020,0
24,,14645,2020,0
24,,14646,2020,0
22,,14647,2020,0
23,,14648,2020,0
17,,14649,2020,0
19,,14650,2020,0
24,,14651,2020,0
24,,14652,2020,0
21,,14653,2020,0
24,,14654,2020,0
24,,14655,2020,0
24,,14656,2020,0
12,,14657,2020,0
12,,14658,2020,0
13,,14659,2020,0
13,,14660,2020,0
24,,14661,2020,0
9,,14662,2020,0
23,,14663,2020,0
15,,14664,2020,0
16,,14665,2020,0
24,,14666,2020,0
16,,14667,2020,0
21,,14668,2020,0
18,,14669,2020,0
24,,14670,2020,0
21,,14671,2020,0
15,,14672,2020,0
48,,14673,2020,0
24,,14674,2020,0
12,,14675,2020,0
24,,14676,2020,0
19,,14677,2020,0
24,,14678,2020,0
13,,14679,2020,0
24,,14680,2020,0
16,,14681,2020,0
22,,14682,2020,0
20,,14683,2020,0
18,,14684,2020,0
24,,14685,2020,0
23,,14686,2020,0
24,,14687,2020,0
24,,14688,2020,0
22,,14689,2020,0
23,,14690,2020,0
24,,14691,2020,0
24,,14692,2020,0
24,,14693,2020,0
23,,14694,2020,0
16,,14695,2020,0
20,,14696,2020,0
21,,14697,2020,0
19,,14698,2020,0
28,,14699,2020,0
13,,14700,2020,0
11,,14701,2020,0
23,,14702,2020,0
24,,14703,2020,0
22,,14704,2020,0
22,,14705,2020,0
24,,14706,2020,0
24,,14707,2020,0
15,,14708,2020,0
22,,14709,2020,0
23,,14710,2020,0
18,,14711,2020,0
19,,14712,2020,0
23,,14713,2020,0
24,,14714,2020,0
24,,14715,2020,0
21,,14716,2020,0
23,,14717,2020,0
18,,14718,2020,0
24,,14719,2020,0
21,,14720,2020,0
24,,14721,2020,0
22,,14722,2020,0
24,,14723,2020,0
18,,14724,2020,0
21,,14725,2020,0
22,,14726,2020,0
22,,14727,2020,0
10,,14728,2020,0
12,,14729,2020,0
24,,14730,2020,0
17,,14731,2020,0
24,,14732,2020,0
17,,14733,2020,0
21,,14734,2020,0
18,,14735,2020,0
24,,14736,2020,0
24,,14737,2020,0
24,,14738,2020,0
24,,14739,2020,0
15,,14740,2020,0
22,,14741,2020,0
15,,14742,2020,0
21,,14743,2020,0
14,,14744,2020,0
17,,14745,2020,0
17,,14746,2020,0
17,,14747,2020,0
23,,14748,2020,0
11,,14749,2020,0
21,,14750,2020,0
24,,14751,2020,0
24,,14752,2020,0
24,,14753,2020,0
20,,14754,2020,0
24,,14755,2020,0
14,,14756,2020,0
24,,14757,2020,0
21,,14758,2020,0
20,,14759,2020,0
24,,14760,2020,0
20,,14761,2020,0
16,,14762,2020,0
20,,14763,2020,0
22,,14764,2020,0
15,,14765,2020,0
24,,14766,2020,0
18,,14767,2020,0
13,,14768,2020,0
21,,14769,2020,0
23,,14770,2020,0
18,,14771,2020,0
9,,14772,2020,0
18,,14773,2020,0
21,,14774,2020,0
19,,14775,2020,0
14,,14776,2020,0
23,,14777,2020,0
24,,14778,2020,0
24,,14779,2020,0
17,,14780,2020,0
24,,14781,2020,0
24,,14782,2020,0
24,,14783,2020,0
23,,14784,2020,0
12,,14785,2020,0
24,,14786,2020,0
18,,14787,2020,0
16,,14788,2020,0
17,,14789,2020,0
12,,14790,2020,0
18,,14791,2020,0
23,,14792,2020,0
19,,14793,2020,0
24,,14794,2020,0
24,,14795,2020,0
14,,14796,2020,0
24,,14797,2020,0
22,,14798,2020,0
22,,14799,2020,0
23,,14800,2020,0
18,,14801,2020,0
17,,14802,2020,0
24,,14803,2020,0
21,,14804,2020,0
24,,14805,2020,0
24,,14806,2020,0
22,,14807,2020,0
24,,14808,2020,0
24,,14809,2020,0
24,,14810,2020,0
23,,14811,2020,0
19,,14812,2020,0
23,,14813,2020,0
19,,14814,2020,0
24,,14815,2020,0
10,,14816,2020,0
21,,14817,2020,0
17,,14818,2020,0
24,,14819,2020,0
23,,14820,2020,0
24,,14821,2020,0
17,,14822,2020,0
22,,14823,2020,0
24,,14824,2020,0
20,,14825,2020,0
20,,14826,2020,0
20,,14827,2020,0
24,,14828,2020,0
19,,14829,2020,0
18,,14830,2020,0
15,,14831,2020,0
21,,14832,2020,0
24,,14833,2020,0
16,,14834,2020,0
18,,14835,2020,0
24,,14836,2020,0
23,,14837,2020,0
18,,14838,2020,0
15,,14839,2020,0
24,,14840,2020,0
24,,14841,2020,0
20,,14842,2020,0
20,,14843,2020,0
24,,14844,2020,0
20,,14845,2020,0
8,,14846,2020,0
24,,14847,2020,0
14,,14848,2020,0
24,,14849,2020,0
21,,14850,2020,0
24,,14851,2020,0
24,,14852,2020,0
24,,14853,2020,0
10,,14854,2020,0
22,,14855,2020,0
21,,14856,2020,0
24,,14857,2020,0
24,,14858,2020,0
21,,14859,2020,0
13,,14860,2020,0
20,,14861,2020,0
24,,14862,2020,0
21,,14863,2020,0
23,,14864,2020,0
23,,14865,2020,0
23,,14866,2020,0
24,,14867,2020,0
24,,14868,2020,0
11,,14869,2020,0
11,,14870,2020,0
12,,14871,2020,0
24,,14872,2020,0
24,,14873,2020,0
24,,14874,2020,0
24,,14875,2020,0
23,,14876,2020,0
14,,14877,2020,0
16,,14878,2020,0
10,,14879,2020,0
15,,14880,2020,0
24,,14881,2020,0
22,,14882,2020,0
13,,14883,2020,0
24,,14884,2020,0
24,,14885,2020,0
24,,14886,2020,0
23,,14887,2020,0
22,,14888,2020,0
24,,14889,2020,0
45,,14890,2020,0
24,,14891,2020,0
24,,14892,2020,0
24,,14893,2020,0
23,,14894,2020,0
20,,14895,2020,0
23,,14896,2020,0
19,,14897,2020,0
13,,14898,2020,0
11,,14899,2020,0
17,,14900,2020,0
18,,14901,2020,0
32,,14902,2020,0
24,,14903,2020,0
40,,14904,2020,0
24,,14905,2020,0
24,,14906,2020,0
24,,14907,2020,0
24,,14908,2020,0
16,,14909,2020,0
24,,14910,2020,0
24,,14911,2020,0
47,,14912,2020,0
24,,14913,2020,0
23,,14914,2020,0
24,,14915,2020,0
24,,14916,2020,0
24,,14917,2020,0
20,,14918,2020,0
23,,14919,2020,0
24,,14920,2020,0
17,,14921,2020,0
24,,14922,2020,0
24,,14923,2020,0
13,,14924,2020,0
10,,14925,2020,0
22,,14926,2020,0
24,,14927,2020,0
23,,14928,2020,0
48,,14929,2020,0
20,,14930,2020,0
24,,14931,2020,0
24,,14932,2020,0
24,,14933,2020,0
24,,14934,2020,0
12,,14935,2020,0
32,,14936,2020,0
32,,14937,2020,0
23,,14938,2020,0
24,,14939,2020,0
21,,14940,2020,0
41,,14941,2020,0
8,,14942,2020,0
38,,14943,2020,0
41,,14944,2020,0
17,,14945,2020,0
24,,14946,2020,0
22,,14947,2020,0
24,,14948,2020,0
24,,14949,2020,0
22,,14950,2020,0
21,,14951,2020,0
24,,14952,2020,0
24,,14953,2020,0
22,,14954,2020,0
23,,14955,2020,0
10,,14956,2020,0
24,,14957,2020,0
24,,14958,2020,0
40,,14959,2020,0
24,,14960,2020,0
24,,14961,2020,0
24,,14962,2020,0
24,,14963,2020,0
22,,14964,2020,0
17,,14965,2020,0
8,,14966,2020,0
23,,14967,2020,0
12,,14968,2020,0
22,,14969,2020,0
23,,14970,2020,0
24,,14971,2020,0
24,,14972,2020,0
20,,14973,2020,0
13,,14974,2020,0
42,,14975,2020,0
24,,14976,2020,0
24,,14977,2020,0
12,,14978,2020,0
24,,14979,2020,0
24,,14980,2020,0
21,,14981,2020,0
15,,14982,2020,0
23,,14983,2020,0
16,,14984,2020,0
21,,14985,2020,0
20,,14986,2020,0
17,,14987,2020,0
22,,14988,2020,0
24,,14989,2020,0
24,,14990,2020,0
24,,14991,2020,0
24,,14992,2020,0
24,,14993,2020,0
24,,14994,2020,0
24,,14995,2020,0
24,,14996,2020,0
24,,14997,2020,0
15,,14998,2020,0
24,,14999,2020,0
39,,15000,2020,0
14,,15001,2020,0
19,,15002,2020,0
24,,15003,2020,0
16,,15004,2020,0
9,,15005,2020,0
32,,15006,2020,0
19,,15007,2020,0
24,,15008,2020,0
42,,15009,2020,0
9,,15010,2020,0
24,,15011,2020,0
19,,15012,2020,0
32,,15013,2020,0
40,,15014,2020,0
24,,15015,2020,0
8,,15016,2020,0
18,,15017,2020,0
16,,15018,2020,0
15,,15019,2020,0
24,,15020,2020,0
17,,15021,2020,0
15,,15022,2020,0
16,,15023,2020,0
46,,15024,2020,0
24,,15025,2020,0
32,,15026,2020,0
24,,15027,2020,0
24,,15028,2020,0
24,,15029,2020,0
15,,15030,2020,0
23,,15031,2020,0
24,,15032,2020,0
40,,15033,2020,0
24,,15034,2020,0
40,,15035,2020,0
32,,15036,2020,0
9,,15037,2020,0
13,,15038,2020,0
24,,15039,2020,0
18,,15040,2020,0
14,,15041,2020,0
17,,15042,2020,0
24,,15043,2020,0
24,,15044,2020,0
9,,15045,2020,0
21,,15046,2020,0
19,,15047,2020,0
24,,15048,2020,0
24,,15049,2020,0
12,,15050,2020,0
24,,15051,2020,0
45,,15052,2020,0
32,,15053,2020,0
24,,15054,2020,0
24,,15055,2020,0
24,,15056,2020,0
24,,15057,2020,0
23,,15058,2020,0
24,,15059,2020,0
22,,15060,2020,0
20,,15061,2020,0
22,,15062,2020,0
22,,15063,2020,0
21,,15064,2020,0
16,,15065,2020,0
22,,15066,2020,0
24,,15067,2020,0
19,,15068,2020,0
24,,15069,2020,0
20,,15070,2020,0
24,,15071,2020,0
17,,15072,2020,0
19,,15073,2020,0
24,,15074,2020,0
19,,15075,2020,0
19,,15076,2020,0
24,,15077,2020,0
24,,15078,2020,0
24,,15079,2020,0
8,,15080,2020,0
18,,15081,2020,0
18,,15082,2020,0
24,,15083,2020,0
24,,15084,2020,0
19,,15085,2020,0
17,,15086,2020,0
19,,15087,2020,0
17,,15088,2020,0
22,,15089,2020,0
24,,15090,2020,0
24,,15091,2020,0
23,,15092,2020,0
24,,15093,2020,0
15,,15094,2020,0
24,,15095,2020,0
24,,15096,2020,0
24,,15097,2020,0
24,,15098,2020,0
9,,15099,2020,0
21,,15100,2020,0
23,,15101,2020,0
24,,15102,2020,0
24,,15103,2020,0
24,,15104,2020,0
24,,15105,2020,0
24,,15106,2020,0
24,,15107,2020,0
24,,15108,2020,0
24,,15109,2020,0
18,,15110,2020,0
16,,15111,2020,0
22,,15112,2020,0
24,,15113,2020,0
24,,15114,2020,0
9,,15115,2020,0
24,,15116,2020,0
23,,15117,2020,0
18,,15118,2020,0
20,,15119,2020,0
21,,15120,2020,0
22,,15121,2020,0
20,,15122,2020,0
8,,15123,2020,0
15,,15124,2020,0
24,,15125,2020,0
22,,15126,2020,0
24,,15127,2020,0
22,,15128,2020,0
23,,15129,2020,0
24,,15130,2020,0
24,,15131,2020,0
24,,15132,2020,0
24,,15133,2020,0
22,,15134,2020,0
24,,15135,2020,0
46,,15136,2020,0
24,,15137,2020,0
18,,15138,2020,0
12,,15139,2020,0
24,,15140,2020,0
18,,15141,2020,0
21,,15142,2020,0
24,,15143,2020,0
24,,15144,2020,0
21,,15145,2020,0
22,,15146,2020,0
24,,15147,2020,0
24,,15148,2020,0
19,,15149,2020,0
22,,15150,2020,0
24,,15151,2020,0
18,,15152,2020,0
20,,15153,2020,0
16,,15154,2020,0
24,,15155,2020,0
40,,15156,2020,0
24,,15157,2020,0
19,,15158,2020,0
21,,15159,2020,0
15,,15160,2020,0
21,,15161,2020,0
19,,15162,2020,0
17,,15163,2020,0
24,,15164,2020,0
16,,15165,2020,0
19,,15166,2020,0
23,,15167,2020,0
24,,15168,2020,0
16,,15169,2020,0
23,,15170,2020,0
17,,15171,2020,0
16,,15172,2020,0
23,,15173,2020,0
22,,15174,2020,0
13,,15175,2020,0
18,,15176,2020,0
23,,15177,2020,0
24,,15178,2020,0
24,,15179,2020,0
24,,15180,2020,0
24,,15181,2020,0
17,,15182,2020,0
24,,15183,2020,0
24,,15184,2020,0
16,,15185,2020,0
24,,15186,2020,0
20,,15187,2020,0
24,,15188,2020,0
22,,15189,2020,0
24,,15190,2020,0
18,,15191,2020,0
22,,15192,2020,0
22,,15193,2020,0
24,,15194,2020,0
23,,15195,2020,0
15,,15196,2020,0
23,,15197,2020,0
24,,15198,2020,0
12,,15199,2020,0
22,,15200,2020,0
17,,15201,2020,0
22,,15202,2020,0
14,,15203,2020,0
14,,15204,2020,0
24,,15205,2020,0
12,,15206,2020,0
20,,15207,2020,0
24,,15208,2020,0
24,,15209,2020,0
17,,15210,2020,0
22,,15211,2020,0
24,,15212,2020,0
23,,15213,2020,0
16,,15214,2020,0
24,,15215,2020,0
19,,15216,2020,0
22,,15217,2020,0
21,,15218,2020,0
24,,15219,2020,0
24,,15220,2020,0
13,,15221,2020,0
16,,15222,2020,0
20,,15223,2020,0
20,,15224,2020,0
24,,15225,2020,0
24,,15226,2020,0
19,,15227,2020,0
16,,15228,2020,0
24,,15229,2020,0
24,,15230,2020,0
24,,15231,2020,0
20,,15232,2020,0
22,,15233,2020,0
17,,15234,2020,0
14,,15235,2020,0
24,,15236,2020,0
19,,15237,2020,0
19,,15238,2020,0
24,,15239,2020,0
18,,15240,2020,0
18,,15241,2020,0
24,,15242,2020,0
13,,15243,2020,0
12,,15244,2020,0
12,,15245,2020,0
14,,15246,2020,0
24,,15247,2020,0
24,,15248,2020,0
21,,15249,2020,0
21,,15250,2020,0
20,,15251,2020,0
17,,15252,2020,0
14,,15253,2020,0
19,,15254,2020,0
24,,15255,2020,0
44,,15256,2020,0
24,,15257,2020,0
24,,15258,2020,0
11,,15259,2020,0
24,,15260,2020,0
13,,15261,2020,0
22,,15262,2020,0
18,,15263,2020,0
13,,15264,2020,0
18,,15265,2020,0
18,,15266,2020,0
24,,15267,2020,0
21,,15268,2020,0
18,,15269,2020,0
24,,15270,2020,0
21,,15271,2020,0
24,,15272,2020,0
23,,15273,2020,0
24,,15274,2020,0
24,,15275,2020,0
24,,15276,2020,0
24,,15277,2020,0
16,,15278,2020,0
24,,15279,2020,0
24,,15280,2020,0
16,,15281,2020,0
12,,15282,2020,0
23,,15283,2020,0
24,,15284,2020,0
24,,15285,2020,0
20,,15286,2020,0
19,,15287,2020,0
14,,15288,2020,0
24,,15289,2020,0
24,,15290,2020,0
20,,15291,2020,0
24,,15292,2020,0
13,,15293,2020,0
18,,15294,2020,0
16,,15295,2020,0
24,,15296,2020,0
24,,15297,2020,0
24,,15298,2020,0
14,,15299,2020,0
7,,15300,2020,0
24,,15301,2020,0
24,,15302,2020,0
20,,15303,2020,0
15,,15304,2020,0
23,,15305,2020,0
24,,15306,2020,0
20,,15307,2020,0
24,,15308,2020,0
22,,15309,2020,0
21,,15310,2020,0
22,,15311,2020,0
22,,15312,2020,0
16,,15313,2020,0
18,,15314,2020,0
10,,15315,2020,0
24,,15316,2020,0
24,,15317,2020,0
10,,15318,2020,0
20,,15319,2020,0
20,,15320,2020,0
15,,15321,2020,0
16,,15322,2020,0
22,,15323,2020,0
19,,15324,2020,0
24,,15325,2020,0
17,,15326,2020,0
24,,15327,2020,0
23,,15328,2020,0
17,,15329,2020,0
24,,15330,2020,0
21,,15331,2020,0
17,,15332,2020,0
20,,15333,2020,0
24,,15334,2020,0
14,,15335,2020,0
16,,15336,2020,0
22,,15337,2020,0
18,,15338,2020,0
18,,15339,2020,0
19,,15340,2020,0
15,,15341,2020,0
23,,15342,2020,0
8,,15343,2020,0
24,,15344,2020,0
18,,15345,2020,0
24,,15346,2020,0
19,,15347,2020,0
24,,15348,2020,0
13,,15349,2020,0
18,,15350,2020,0
23,,15351,2020,0
12,,15352,2020,0
24,,15353,2020,0
24,,15354,2020,0
22,,15355,2020,0
19,,15356,2020,0
15,,15357,2020,0
23,,15358,2020,0
17,,15359,2020,0
24,,15360,2020,0
24,,15361,2020,0
24,,15362,2020,0
24,,15363,2020,0
17,,15364,2020,0
24,,15365,2020,0
12,,15366,2020,0
22,,15367,2020,0
13,,15368,2020,0
9,,15369,2020,0
24,,15370,2020,0
47,,15371,2020,0
12,,15372,2020,0
20,,15373,2020,0
11,,15374,2020,0
24,,15375,2020,0
24,,15376,2020,0
16,,15377,2020,0
24,,15378,2020,0
12,,15379,2020,0
23,,15380,2020,0
19,,15381,2020,0
24,,15382,2020,0
20,,15383,2020,0
14,,15384,2020,0
14,,15385,2020,0
24,,15386,2020,0
24,,15387,2020,0
24,,15388,2020,0
23,,15389,2020,0
22,,15390,2020,0
24,,15391,2020,0
15,,15392,2020,0
24,,15393,2020,0
24,,15394,2020,0
24,,15395,2020,0
24,,15396,2020,0
13,,15397,2020,0
22,,15398,2020,0
24,,15399,2020,0
24,,15400,2020,0
22,,15401,2020,0
24,,15402,2020,0
22,,15403,2020,0
24,,15404,2020,0
21,,15405,2020,0
16,,15406,2020,0
17,,15407,2020,0
24,,15408,2020,0
24,,15409,2020,0
23,,15410,2020,0
24,,15411,2020,0
24,,15412,2020,0
24,,15413,2020,0
17,,15414,2020,0
18,,15415,2020,0
16,,15416,2020,0
19,,15417,2020,0
21,,15418,2020,0
24,,15419,2020,0
24,,15420,2020,0
24,,15421,2020,0
24,,15422,2020,0
11,,15423,2020,0
16,,15424,2020,0
18,,15425,2020,0
22,,15426,2020,0
24,,15427,2020,0
24,,15428,2020,0
14,,15429,2020,0
14,,15430,2020,0
24,,15431,2020,0
13,,15432,2020,0
19,,15433,2020,0
24,,15434,2020,0
23,,15435,2020,0
16,,15436,2020,0
18,,15437,2020,0
24,,15438,2020,0
22,,15439,2020,0
12,,15440,2020,0
22,,15441,2020,0
20,,15442,2020,0
24,,15443,2020,0
24,,15444,2020,0
15,,15445,2020,0
15,,15446,2020,0
16,,15447,2020,0
14,,15448,2020,0
15,,15449,2020,0
23,,15450,2020,0
17,,15451,2020,0
24,,15452,2020,0
15,,15453,2020,0
24,,15454,2020,0
17,,15455,2020,0
18,,15456,2020,0
24,,15457,2020,0
16,,15458,2020,0
24,,15459,2020,0
24,,15460,2020,0
24,,15461,2020,0
24,,15462,2020,0
13,,15463,2020,0
24,,15464,2020,0
24,,15465,2020,0
24,,15466,2020,0
24,,15467,2020,0
23,,15468,2020,0
23,,15469,2020,0
14,,15470,2020,0
16,,15471,2020,0
24,,15472,2020,0
24,,15473,2020,0
23,,15474,2020,0
23,,15475,2020,0
23,,15476,2020,0
23,,15477,2020,0
16,,15478,2020,0
11,,15479,2020,0
22,,15480,2020,0
24,,15481,2020,0
19,,15482,2020,0
21,,15483,2020,0
18,,15484,2020,0
16,,15485,2020,0
22,,15486,2020,0
24,,15487,2020,0
14,,15488,2020,0
24,,15489,2020,0
22,,15490,2020,0
18,,15491,2020,0
22,,15492,2020,0
23,,15493,2020,0
24,,15494,2020,0
15,,15495,2020,0
24,,15496,2020,0
24,,15497,2020,0
14,,15498,2020,0
22,,15499,2020,0
22,,15500,2020,0
24,,15501,2020,0
24,,15502,2020,0
17,,15503,2020,0
20,,15504,2020,0
24,,15505,2020,0
24,,15506,2020,0
20,,15507,2020,0
22,,15508,2020,0
24,,15509,2020,0
23,,15510,2020,0
24,,15511,2020,0
17,,15512,2020,0
24,,15513,2020,0
24,,15514,2020,0
23,,15515,2020,0
20,,15516,2020,0
22,,15517,2020,0
24,,15518,2020,0
13,,15519,2020,0
14,,15520,2020,0
16,,15521,2020,0
23,,15522,2020,0
19,,15523,2020,0
20,,15524,2020,0
17,,15525,2020,0
24,,15526,2020,0
23,,15527,2020,0
20,,15528,2020,0
17,,15529,2020,0
19,,15530,2020,0
14,,15531,2020,0
24,,15532,2020,0
17,,15533,2020,0
24,,15534,2020,0
23,,15535,2020,0
13,,15536,2020,0
20,,15537,2020,0
15,,15538,2020,0
24,,15539,2020,0
13,,15540,2020,0
24,,15541,2020,0
24,,15542,2020,0
17,,15543,2020,0
17,,15544,2020,0
14,,15545,2020,0
20,,15546,2020,0
14,,15547,2020,0
24,,15548,2020,0
24,,15549,2020,0
18,,15550,2020,0
21,,15551,2020,0
21,,15552,2020,0
10,,15553,2020,0
15,,15554,2020,0
22,,15555,2020,0
19,,15556,2020,0
23,,15557,2020,0
22,,15558,2020,0
18,,15559,2020,0
24,,15560,2020,0
15,,15561,2020,0
18,,15562,2020,0
20,,15563,2020,0
22,,15564,2020,0
20,,15565,2020,0
24,,15566,2020,0
18,,15567,2020,0
24,,15568,2020,0
24,,15569,2020,0
23,,15570,2020,0
38,,15571,2020,0
17,,15572,2020,0
42,,15573,2020,0
8,,15574,2020,0
32,,15575,2020,0
23,,15576,2020,0
23,,15577,2020,0
21,,15578,2020,0
6,,15579,2020,0
15,,15580,2020,0
18,,15581,2020,0
18,,15582,2020,0
24,,15583,2020,0
24,,15584,2020,0
37,,15585,2020,0
24,,15586,2020,0
17,,15587,2020,0
19,,15588,2020,0
17,,15589,2020,0
24,,15590,2020,0
21,,15591,2020,0
24,,15592,2020,0
20,,15593,2020,0
21,,15594,2020,0
23,,15595,2020,0
22,,15596,2020,0
24,,15597,2020,0
16,,15598,2020,0
24,,15599,2020,0
36,,15600,2020,0
24,,15601,2020,0
24,,15602,2020,0
24,,15603,2020,0
36,,15604,2020,0
14,,15605,2020,0
32,,15606,2020,0
24,,15607,2020,0
13,,15608,2020,0
19,,15609,2020,0
14,,15610,2020,0
24,,15611,2020,0
18,,15612,2020,0
16,,15613,2020,0
47,,15614,2020,0
24,,15615,2020,0
10,,15616,2020,0
23,,15617,2020,0
24,,15618,2020,0
48,,15619,2020,0
22,,15620,2020,0
24,,15621,2020,0
24,,15622,2020,0
12,,15623,2020,0
24,,15624,2020,0
23,,15625,2020,0
22,,15626,2020,0
18,,15627,2020,0
24,,15628,2020,0
22,,15629,2020,0
44,,15630,2020,0
21,,15631,2020,0
24,,15632,2020,0
21,,15633,2020,0
24,,15634,2020,0
9,,15635,2020,0
18,,15636,2020,0
17,,15637,2020,0
24,,15638,2020,0
24,,15639,2020,0
17,,15640,2020,0
19,,15641,2020,0
22,,15642,2020,0
15,,15643,2020,0
19,,15644,2020,0
43,,15645,2020,0
17,,15646,2020,0
24,,15647,2020,0
24,,15648,2020,0
22,,15649,2020,0
23,,15650,2020,0
13,,15651,2020,0
32,,15652,2020,0
24,,15653,2020,0
13,,15654,2020,0
20,,15655,2020,0
32,,15656,2020,0
46,,15657,2020,0
23,,15658,2020,0
14,,15659,2020,0
12,,15660,2020,0
14,,15661,2020,0
16,,15662,2020,0
24,,15663,2020,0
13,,15664,2020,0
23,,15665,2020,0
19,,15666,2020,0
18,,15667,2020,0
21,,15668,2020,0
24,,15669,2020,0
